index, time in ns
1856, 177625
1857, 181958
1858, 175625
1859, 173917
1860, 181334
1861, 181875
1862, 175792
1863, 177125
1864, 176875
1865, 176750
1866, 170125
1867, 174125
1868, 183417
1869, 181209
1870, 172667
1871, 165416
1872, 180750
1873, 176666
1874, 174458
1875, 172542
1876, 178750
1877, 181208
1878, 185334
1879, 179708
1880, 174125
1881, 173209
1882, 177166
1883, 172125
1884, 174167
1885, 183250
1886, 171250
1887, 176750
1888, 175625
1889, 178541
1890, 176208
1891, 179667
1892, 180333
1893, 174084
1894, 167375
1895, 176708
1896, 171625
1897, 174291
1898, 181792
1899, 182834
1900, 178459
1901, 183417
1902, 174417
1903, 174459
1904, 179416
1905, 178208
1906, 172875
1907, 179500
1908, 173042
1909, 172167
1910, 172084
1911, 172916
1912, 178292
1913, 179959
1914, 179083
1915, 199792
1916, 175375
1917, 172125
1918, 168875
1919, 184334
1920, 175833
1921, 181417
1922, 181625
1923, 174250
1924, 175917
1925, 180708
1926, 172875
1927, 175292
1928, 179208
1929, 168625
1930, 182500
1931, 173833
1932, 177334
1933, 175791
1934, 179333
1935, 173417
1936, 195125
1937, 186625
1938, 187750
1939, 183250
1940, 180459
1941, 174875
1942, 167708
1943, 178000
1944, 173250
1945, 179542
1946, 184291
1947, 184416
1948, 171500
1949, 176375
1950, 174125
1951, 182166
1952, 169666
1953, 180458
1954, 178167
1955, 170042
1956, 181667
1957, 175167
1958, 174291
1959, 173667
1960, 176458
1961, 169792
1962, 175167
1963, 170625
1964, 171541
1965, 182125
1966, 169792
1967, 171667
1968, 183666
1969, 182208
1970, 181167
1971, 182333
1972, 179542
1973, 179708
1974, 187292
1975, 181291
1976, 173375
1977, 172333
1978, 188875
1979, 179750
1980, 189167
1981, 180292
1982, 185042
1983, 190833
1984, 183958
1985, 178041
1986, 184375
1987, 186000
1988, 177250
1989, 177250
1990, 185750
1991, 180125
1992, 179583
1993, 171167
1994, 177667
1995, 186375
1996, 179875
1997, 173292
1998, 172250
1999, 188583
2000, 181208
2001, 176417
2002, 176083
2003, 183667
2004, 181834
2005, 172625
2006, 183417
2007, 183958
2008, 186041
2009, 174542
2010, 169750
2011, 185417
2012, 183167
2013, 176250
2014, 183250
2015, 178167
2016, 194583
2017, 204042
2018, 188708
2019, 188583
2020, 187208
2021, 185792
2022, 182792
2023, 175708
2024, 192875
2025, 190000
2026, 178750
2027, 171625
2028, 186541
2029, 183125
2030, 180750
2031, 169042
2032, 175291
2033, 177916
2034, 185833
2035, 172000
2036, 175666
2037, 181041
2038, 178333
2039, 174792
2040, 177250
2041, 186666
2042, 185041
2043, 172375
2044, 172666
2045, 179375
2046, 174666
2047, 182083
2048, 179791
2049, 181916
2050, 174250
2051, 184458
2052, 176917
2053, 173750
2054, 176333
2055, 178625
2056, 167833
2057, 177167
2058, 171500
2059, 180208
2060, 178042
2061, 177250
2062, 177708
2063, 176500
2064, 184125
2065, 172625
2066, 167000
2067, 181416
2068, 189708
2069, 182791
2070, 184334
2071, 171834
2072, 171542
2073, 168333
2074, 176708
2075, 171416
2076, 173375
2077, 180834
2078, 174416
2079, 177083
2080, 173625
2081, 182166
2082, 172208
2083, 176333
2084, 172875
2085, 178792
2086, 175167
2087, 173625
2088, 171750
2089, 172167
2090, 172292
2091, 172417
2092, 180084
2093, 173458
2094, 185417
2095, 179333
2096, 174417
2097, 177084
2098, 179500
2099, 181333
2100, 176625
2101, 171500
2102, 169458
2103, 186750
2104, 174375
2105, 174250
2106, 178417
2107, 175958
2108, 177417
2109, 176083
2110, 171708
2111, 182583
2112, 172834
2113, 172792
2114, 172750
2115, 175708
2116, 175917
2117, 170583
2118, 170333
2119, 170084
2120, 184000
2121, 182167
2122, 178542
2123, 184583
2124, 179167
2125, 175833
2126, 180958
2127, 179167
2128, 172333
2129, 188125
2130, 179792
2131, 173958
2132, 176959
2133, 175458
2134, 175292
2135, 176125
2136, 181209
